,0
20221207,30.0
20221208,36.0
20221209,36.0
20221210,40.0
20221211,40.0
20221212,42.0
20221213,40.0
20221214,34.0
20221215,36.0
20221216,30.0
20221217,34.0
20221218,38.0
20221219,34.0
20221220,34.0
20221221,32.0
20221222,36.0
20221223,30.0
20221224,30.0
20221225,28.0
20221226,26.0
20221227,28.0
20221228,26.0
20221229,28.0
20221230,24.0
20221231,26.0
20230101,28.0
20230102,30.0
20230103,30.0
20230104,34.0
20230105,30.0
20230106,26.0
20230107,24.0
20230108,30.0
20230109,34.0
20230110,36.0
20230111,38.0
20230112,34.0
20230113,32.0
20230114,32.0
20230115,32.0
20230116,30.0
20230117,30.0
20230118,26.0
20230119,26.0
20230120,30.0
20230121,28.0
20230122,34.0
20230123,34.0
20230124,26.0
20230125,30.0
20230126,28.0
20230127,34.0
20230128,30.0
20230129,32.0
20230130,30.0
20230131,30.0
20230201,28.0
20230202,22.0
20230203,24.0
20230204,32.0
20230205,30.0
20230206,34.0
20230207,50.0
20230208,38.0
20230209,28.0
20230210,38.0
20230211,40.0
20230212,42.0
20230213,40.0
20230214,40.0
20230215,42.0
20230216,36.0
20230217,40.0
20230218,46.0
20230219,48.0
20230220,42.0
20230221,44.0
20230222,44.0
20230223,42.0
20230224,40.0
20230225,38.0
20230226,40.0
20230227,40.0
20230228,36.0
20230301,34.0
20230302,34.0
20230303,38.0
20230304,30.0
20230305,28.0
20230306,32.0
20230307,30.0
20230308,32.0
20230309,32.0
20230310,32.0
20230311,26.0
20230312,28.0
20230313,24.0
20230314,28.0
20230315,22.0
20230316,26.0
20230317,28.0
20230318,28.0
20230319,26.0
20230320,28.0
20230321,28.0
20230322,28.0
20230323,26.0
20230324,26.0
20230325,26.0
20230326,26.0
20230327,26.0
20230328,26.0
20230329,28.0
20230330,26.0
20230331,26.0
20230401,26.0
20230402,24.0
20230403,22.0
20230404,24.0
20230405,24.0
20230406,22.0
20230407,20.0
20230408,16.0
20230409,14.0
20230410,14.0
20230411,16.0
20230412,16.0
20230413,16.0
20230414,18.0
20230415,18.0
20230416,20.0
20230417,18.0
20230418,20.0
20230419,18.0
20230420,14.0
20230421,14.0
20230422,12.0
20230423,12.0
20230424,12.0
20230425,8.0
20230426,10.0
20230427,14.0
20230428,12.0
20230429,10.0
20230430,10.0
20230501,12.0
20230502,12.0
20230503,12.0
20230504,10.0
20230505,8.0
20230506,8.0
20230507,8.0
20230508,4.0
20230509,6.0
20230510,6.0
20230511,6.0
20230512,6.0
20230513,6.0
20230514,10.0
20230515,8.0
20230516,8.0
20230517,8.0
20230518,12.0
20230519,12.0
20230520,8.0
20230521,10.0
20230522,10.0
20230523,12.0
20230524,10.0
20230525,10.0
20230526,10.0
20230527,8.0
20230528,10.0
20230529,10.0
20230530,10.0
20230531,8.0
20230601,8.0
20230602,12.0
20230603,14.0
20230604,10.0
20230605,14.0
20230606,8.0
20230607,8.0
20230608,10.0
20230609,8.0
20230610,10.0
20230611,8.0
20230612,12.0
20230613,10.0
20230614,10.0
20230615,10.0
20230616,14.0
20230617,16.0
20230618,20.0
20230619,16.0
20230620,14.0
20230621,12.0
20230622,12.0
20230623,12.0
20230624,10.0
20230625,12.0
20230626,10.0
20230627,10.0
20230628,10.0
20230629,10.0
20230630,20.0
20230701,16.0
20230702,16.0
20230703,16.0
20230704,14.0
20230705,14.0
20230706,12.0
20230707,16.0
20230708,16.0
20230709,16.0
20230710,16.0
20230711,16.0
20230712,16.0
20230713,18.0
20230714,16.0
20230715,18.0
20230716,18.0
20230717,20.0
20230718,20.0
20230719,20.0
20230720,26.0
20230721,28.0
20230722,26.0
20230723,26.0
20230724,28.0
20230725,32.0
20230726,34.0
20230727,32.0
20230728,34.0
20230729,34.0
20230730,30.0
20230731,30.0
20230801,30.0
20230802,30.0
20230803,24.0
20230804,28.0
20230805,26.0
20230806,32.0
20230807,24.0
20230808,26.0
20230809,34.0
20230810,32.0
20230811,28.0
20230812,28.0
20230813,28.0
20230814,30.0
20230815,28.0
20230816,22.0
20230817,24.0
20230818,28.0
20230819,28.0
20230820,24.0
20230821,28.0
20230822,24.0
20230823,30.0
20230824,28.0
20230825,28.0
20230826,26.0
20230827,26.0
20230828,28.0
20230829,26.0
20230830,20.0
20230831,26.0
20230901,20.0
20230902,18.0
20230903,16.0
20230904,32.0
20230905,30.0
20230906,30.0
20230907,30.0
20230908,42.0
20230909,44.0
20230910,40.0
20230911,36.0
20230912,40.0
20230913,42.0
20230914,44.0
20230915,48.0
20230916,44.0
20230917,44.0
20230918,50.0
20230919,52.0
20230920,48.0
20230921,50.0
20230922,50.0
20230923,42.0
20230924,48.0
20230925,50.0
20230926,56.0
20230927,50.0
20230928,44.0
20230929,38.0
20230930,40.0
20231001,42.0
20231002,42.0
20231003,40.0
20231004,40.0
20231005,42.0
20231006,42.0
20231007,44.0
20231008,48.0
20231009,38.0
20231010,42.0
20231011,26.0
20231012,26.0
20231013,26.0
20231014,32.0
20231015,22.0
20231016,20.0
20231017,24.0
20231018,18.0
20231019,20.0
20231020,24.0
20231021,24.0
20231022,28.0
20231023,22.0
20231024,22.0
20231025,20.0
20231026,20.0
20231027,16.0
20231028,20.0
20231029,22.0
20231030,22.0
20231031,20.0
20231101,20.0
20231102,20.0
20231103,20.0
20231104,24.0
20231105,34.0
20231106,34.0
20231107,30.0
20231108,32.0
20231109,40.0
20231110,40.0
20231111,40.0
20231112,46.0
20231113,42.0
20231114,52.0
20231115,52.0
20231116,46.0
20231117,40.0
20231118,38.0
20231119,46.0
20231120,46.0
20231121,38.0
20231122,42.0
20231123,42.0
20231124,40.0
20231125,44.0
20231126,44.0
20231127,44.0
20231128,44.0
20231129,40.0
20231130,42.0
20231201,42.0
20231202,44.0
20231203,42.0
20231204,38.0
20231205,38.0
20231206,40.0
20231207,44.0
20231208,44.0
20231209,48.0
20231210,50.0
20231211,52.0
20231212,60.0
20231213,58.0
20231214,54.0
20231215,52.0
20231216,58.0
20231217,56.0
20231218,52.0
20231219,50.0
20231220,54.0
20231221,56.0
20231222,58.0
20231223,58.0
20231224,60.0
20231225,66.0
20231226,70.0
20231227,68.0
20231228,68.0
20231229,66.0
20231230,68.0
20231231,68.0
20240101,66.0
20240102,66.0
20240103,62.0
20240104,58.0
20240105,58.0
20240106,60.0
20240107,58.0
20240108,58.0
20240109,56.0
20240110,64.0
20240111,64.0
20240112,70.0
20240113,70.0
20240114,72.0
20240115,74.0
20240116,72.0
20240117,72.0
20240118,72.0
20240119,68.0
20240120,72.0
20240121,74.0
20240122,80.0
20240123,72.0
20240124,72.0
20240125,76.0
20240126,72.0
20240127,74.0
20240128,70.0
20240129,72.0
20240130,72.0
20240131,70.0
20240201,70.0
20240202,70.0
20240203,66.0
20240204,52.0
20240205,66.0
20240206,64.0
20240207,62.0
20240208,50.0
20240209,56.0
20240210,48.0
20240211,54.0
20240212,50.0
20240213,52.0
20240214,48.0
20240215,56.0
20240216,56.0
20240217,52.0
20240218,50.0
20240219,70.0
20240220,60.0
20240221,56.0
20240222,56.0
20240223,56.0
20240224,54.0
20240225,60.0
20240226,64.0
20240227,60.0
20240228,54.0
20240229,56.0
20240301,60.0
20240302,68.0
20240303,66.0
20240304,68.0
20240305,72.0
20240306,72.0
20240307,68.0
20240308,64.0
20240309,64.0
20240310,58.0
20240311,54.0
20240312,60.0
20240313,54.0
20240314,54.0
20240315,50.0
20240316,48.0
20240317,52.0
20240318,48.0
20240319,50.0
20240320,50.0
20240321,50.0
20240322,46.0
20240323,46.0
20240324,42.0
20240325,44.0
20240326,46.0
20240327,46.0
20240328,50.0
20240329,46.0
20240330,44.0
20240331,48.0
20240401,48.0
20240402,48.0
20240403,46.0
20240404,48.0
20240405,48.0
20240406,52.0
20240407,58.0
20240408,58.0
20240409,46.0
20240410,44.0
20240411,44.0
20240412,38.0
20240413,34.0
20240414,38.0
20240415,40.0
20240416,38.0
20240417,40.0
20240418,40.0
20240419,40.0
20240420,44.0
20240421,42.0
20240422,42.0
20240423,42.0
20240424,42.0
20240425,44.0
20240426,40.0
20240427,42.0
20240428,42.0
20240429,42.0
20240430,42.0
20240501,46.0
20240502,44.0
20240503,44.0
20240504,44.0
20240505,44.0
20240506,40.0
20240507,44.0
20240508,44.0
20240509,44.0
20240510,44.0
20240511,44.0
20240512,44.0
20240513,46.0
20240514,46.0
20240515,46.0
20240516,46.0
20240517,46.0
20240518,42.0
20240519,40.0
20240520,42.0
20240521,42.0
20240522,40.0
20240523,38.0
20240524,38.0
20240525,36.0
20240526,34.0
20240527,36.0
20240528,44.0
20240529,42.0
20240530,36.0
20240531,36.0
20240601,34.0
20240602,34.0
20240603,34.0
20240604,36.0
20240605,34.0
20240606,26.0
20240607,30.0
20240608,26.0
20240609,26.0
20240610,24.0
20240611,20.0
20240612,18.0
20240613,16.0
20240614,22.0
20240615,20.0
20240616,28.0
20240617,20.0
20240618,22.0
20240619,18.0
20240620,18.0
20240621,20.0
20240622,22.0
20240623,24.0
20240624,20.0
20240625,22.0
20240626,22.0
20240627,24.0
20240628,22.0
20240629,22.0
20240630,22.0
20240701,22.0
20240702,20.0
20240703,22.0
20240704,24.0
20240705,22.0
20240706,20.0
20240707,22.0
20240708,22.0
20240709,24.0
20240710,24.0
20240711,28.0
20240712,40.0
20240713,40.0
20240714,38.0
20240715,34.0
20240716,34.0
20240717,32.0
20240718,32.0
20240719,30.0
20240720,26.0
20240721,22.0
20240722,20.0
20240723,22.0
20240724,22.0
