,0
20221207,42.0
20221208,38.0
20221209,38.0
20221210,50.0
20221211,50.0
20221212,48.0
20221213,50.0
20221214,28.0
20221215,36.0
20221216,48.0
20221217,58.0
20221218,50.0
20221219,56.0
20221220,36.0
20221221,50.0
20221222,36.0
20221223,26.0
20221224,32.0
20221225,56.0
20221226,64.0
20221227,74.0
20221228,68.0
20221229,78.0
20221230,44.0
20221231,46.0
20230101,64.0
20230102,84.0
20230103,70.0
20230104,82.0
20230105,70.0
20230106,58.0
20230107,80.0
20230108,82.0
20230109,82.0
20230110,80.0
20230111,66.0
20230112,64.0
20230113,38.0
20230114,64.0
20230115,86.0
20230116,72.0
20230117,48.0
20230118,64.0
20230119,64.0
20230120,42.0
20230121,60.0
20230122,80.0
20230123,86.0
20230124,86.0
20230125,74.0
20230126,74.0
20230127,60.0
20230128,68.0
20230129,66.0
20230130,76.0
20230131,70.0
20230201,68.0
20230202,74.0
20230203,40.0
20230204,82.0
20230205,88.0
20230206,66.0
20230207,76.0
20230208,76.0
20230209,86.0
20230210,60.0
20230211,54.0
20230212,76.0
20230213,84.0
20230214,72.0
20230215,68.0
20230216,74.0
20230217,48.0
20230218,76.0
20230219,76.0
20230220,74.0
20230221,78.0
20230222,76.0
20230223,56.0
20230224,70.0
20230225,84.0
20230226,78.0
20230227,80.0
20230228,82.0
20230301,66.0
20230302,60.0
20230303,74.0
20230304,92.0
20230305,72.0
20230306,82.0
20230307,54.0
20230308,74.0
20230309,70.0
20230310,50.0
20230311,66.0
20230312,56.0
20230313,48.0
20230314,60.0
20230315,54.0
20230316,30.0
20230317,20.0
20230318,54.0
20230319,30.0
20230320,54.0
20230321,56.0
20230322,80.0
20230323,76.0
20230324,68.0
20230325,82.0
20230326,68.0
20230327,86.0
20230328,74.0
20230329,72.0
20230330,70.0
20230331,68.0
20230401,76.0
20230402,66.0
20230403,72.0
20230404,68.0
20230405,70.0
20230406,66.0
20230407,54.0
20230408,40.0
20230409,20.0
20230410,24.0
20230411,46.0
20230412,74.0
20230413,74.0
20230414,56.0
20230415,64.0
20230416,76.0
20230417,74.0
20230418,56.0
20230419,64.0
20230420,66.0
20230421,56.0
20230422,34.0
20230423,44.0
20230424,34.0
20230425,48.0
20230426,28.0
20230427,34.0
20230428,24.0
20230429,54.0
20230430,30.0
20230501,38.0
20230502,26.0
20230503,30.0
20230504,28.0
20230505,22.0
20230506,20.0
20230507,44.0
20230508,50.0
20230509,24.0
20230510,22.0
20230511,34.0
20230512,28.0
20230513,30.0
20230514,28.0
20230515,38.0
20230516,44.0
20230517,36.0
20230518,52.0
20230519,24.0
20230520,34.0
20230521,34.0
20230522,32.0
20230523,22.0
20230524,44.0
20230525,30.0
20230526,22.0
20230527,54.0
20230528,38.0
20230529,24.0
20230530,50.0
20230531,38.0
20230601,36.0
20230602,12.0
20230603,38.0
20230604,56.0
20230605,54.0
20230606,34.0
20230607,40.0
20230608,68.0
20230609,56.0
20230610,88.0
20230611,82.0
20230612,76.0
20230613,70.0
20230614,70.0
20230615,76.0
20230616,44.0
20230617,78.0
20230618,78.0
20230619,48.0
20230620,14.0
20230621,14.0
20230622,48.0
20230623,16.0
20230624,62.0
20230625,58.0
20230626,46.0
20230627,26.0
20230628,54.0
20230629,46.0
20230630,28.0
20230701,68.0
20230702,60.0
20230703,48.0
20230704,40.0
20230705,42.0
20230706,20.0
20230707,26.0
20230708,66.0
20230709,70.0
20230710,36.0
20230711,28.0
20230712,22.0
20230713,28.0
20230714,28.0
20230715,64.0
20230716,64.0
20230717,56.0
20230718,50.0
20230719,56.0
20230720,62.0
20230721,68.0
20230722,82.0
20230723,80.0
20230724,62.0
20230725,76.0
20230726,72.0
20230727,76.0
20230728,58.0
20230729,80.0
20230730,86.0
20230731,78.0
20230801,64.0
20230802,62.0
20230803,78.0
20230804,74.0
20230805,94.0
20230806,80.0
20230807,62.0
20230808,56.0
20230809,52.0
20230810,78.0
20230811,66.0
20230812,86.0
20230813,92.0
20230814,54.0
20230815,72.0
20230816,78.0
20230817,40.0
20230818,28.0
20230819,52.0
20230820,78.0
20230821,82.0
20230822,74.0
20230823,50.0
20230824,56.0
20230825,48.0
20230826,82.0
20230827,86.0
20230828,60.0
20230829,30.0
20230830,46.0
20230831,40.0
20230901,24.0
20230902,38.0
20230903,44.0
20230904,72.0
20230905,60.0
20230906,44.0
20230907,38.0
20230908,18.0
20230909,52.0
20230910,64.0
20230911,44.0
20230912,24.0
20230913,52.0
20230914,64.0
20230915,62.0
20230916,72.0
20230917,98.0
20230918,72.0
20230919,70.0
20230920,50.0
20230921,70.0
20230922,32.0
20230923,30.0
20230924,52.0
20230925,52.0
20230926,50.0
20230927,52.0
20230928,42.0
20230929,30.0
20230930,64.0
20231001,64.0
20231002,36.0
20231003,46.0
20231004,76.0
20231005,54.0
20231006,12.0
20231007,48.0
20231008,52.0
20231009,60.0
20231010,66.0
20231011,30.0
20231012,38.0
20231013,10.0
20231014,30.0
20231015,32.0
20231016,16.0
20231017,20.0
20231018,24.0
20231019,20.0
20231020,12.0
20231021,34.0
20231022,54.0
20231023,24.0
20231024,22.0
20231025,38.0
20231026,58.0
20231027,28.0
20231028,32.0
20231029,52.0
20231030,58.0
20231031,82.0
20231101,48.0
20231102,54.0
20231103,24.0
20231104,48.0
20231105,76.0
20231106,82.0
20231107,76.0
20231108,68.0
20231109,68.0
20231110,48.0
20231111,78.0
20231112,94.0
20231113,76.0
20231114,60.0
20231115,76.0
20231116,84.0
20231117,64.0
20231118,72.0
20231119,72.0
20231120,68.0
20231121,80.0
20231122,60.0
20231123,72.0
20231124,40.0
20231125,76.0
20231126,76.0
20231127,88.0
20231128,70.0
20231129,78.0
20231130,76.0
20231201,48.0
20231202,68.0
20231203,76.0
20231204,64.0
20231205,58.0
20231206,74.0
20231207,72.0
20231208,70.0
20231209,90.0
20231210,94.0
20231211,78.0
20231212,78.0
20231213,76.0
20231214,70.0
20231215,60.0
20231216,68.0
20231217,84.0
20231218,80.0
20231219,72.0
20231220,52.0
20231221,86.0
20231222,82.0
20231223,88.0
20231224,88.0
20231225,84.0
20231226,72.0
20231227,92.0
20231228,84.0
20231229,46.0
20231230,72.0
20231231,86.0
20240101,70.0
20240102,52.0
20240103,76.0
20240104,86.0
20240105,54.0
20240106,80.0
20240107,66.0
20240108,52.0
20240109,66.0
20240110,52.0
20240111,84.0
20240112,48.0
20240113,66.0
20240114,94.0
20240115,72.0
20240116,70.0
20240117,80.0
20240118,78.0
20240119,52.0
20240120,72.0
20240121,96.0
20240122,74.0
20240123,70.0
20240124,38.0
20240125,52.0
20240126,36.0
20240127,66.0
20240128,58.0
20240129,42.0
20240130,48.0
20240131,48.0
20240201,44.0
20240202,30.0
20240203,44.0
20240204,28.0
20240205,34.0
20240206,48.0
20240207,42.0
20240208,16.0
20240209,10.0
20240210,16.0
20240211,20.0
20240212,24.0
20240213,36.0
20240214,22.0
20240215,30.0
20240216,20.0
20240217,36.0
20240218,62.0
20240219,62.0
20240220,64.0
20240221,46.0
20240222,64.0
20240223,24.0
20240224,58.0
20240225,70.0
20240226,62.0
20240227,50.0
20240228,36.0
20240229,66.0
20240301,48.0
20240302,72.0
20240303,92.0
20240304,66.0
20240305,50.0
20240306,54.0
20240307,54.0
20240308,28.0
20240309,56.0
20240310,68.0
20240311,44.0
20240312,50.0
20240313,46.0
20240314,46.0
20240315,28.0
20240316,44.0
20240317,48.0
20240318,54.0
20240319,58.0
20240320,40.0
20240321,32.0
20240322,28.0
20240323,40.0
20240324,46.0
20240325,34.0
20240326,48.0
20240327,44.0
20240328,50.0
20240329,58.0
20240330,66.0
20240331,58.0
20240401,74.0
20240402,42.0
20240403,60.0
20240404,56.0
20240405,40.0
20240406,56.0
20240407,58.0
20240408,62.0
20240409,62.0
20240410,50.0
20240411,56.0
20240412,62.0
20240413,62.0
20240414,64.0
20240415,60.0
20240416,38.0
20240417,42.0
20240418,42.0
20240419,28.0
20240420,44.0
20240421,78.0
20240422,54.0
20240423,72.0
20240424,58.0
20240425,60.0
20240426,42.0
20240427,62.0
20240428,64.0
20240429,56.0
20240430,60.0
20240501,48.0
20240502,44.0
20240503,40.0
20240504,60.0
20240505,68.0
20240506,62.0
20240507,52.0
20240508,70.0
20240509,72.0
20240510,46.0
20240511,58.0
20240512,58.0
20240513,64.0
20240514,66.0
20240515,44.0
20240516,46.0
20240517,52.0
20240518,46.0
20240519,32.0
20240520,44.0
20240521,42.0
20240522,50.0
20240523,42.0
20240524,36.0
20240525,46.0
20240526,68.0
20240527,68.0
20240528,64.0
20240529,58.0
20240530,44.0
20240531,18.0
20240601,26.0
20240602,58.0
20240603,36.0
20240604,34.0
20240605,34.0
20240606,46.0
20240607,20.0
20240608,78.0
20240609,76.0
20240610,74.0
20240611,36.0
20240612,36.0
20240613,42.0
20240614,42.0
20240615,52.0
20240616,68.0
20240617,48.0
20240618,66.0
20240619,64.0
20240620,42.0
20240621,30.0
20240622,68.0
20240623,72.0
20240624,14.0
20240625,28.0
20240626,40.0
20240627,34.0
20240628,8.0
20240629,36.0
20240630,32.0
20240701,38.0
20240702,38.0
20240703,42.0
20240704,50.0
20240705,44.0
20240706,42.0
20240707,58.0
20240708,38.0
20240709,40.0
20240710,34.0
20240711,20.0
20240712,24.0
20240713,34.0
20240714,32.0
20240715,40.0
20240716,52.0
20240717,58.0
20240718,58.0
20240719,20.0
20240720,34.0
20240721,38.0
20240722,18.0
20240723,20.0
20240724,34.0
